Application Name,Application ID,Source,Destination,Packet ID,Segment ID,Packet or Segment Start Time(Microseconds),Packet or Segment End Time(Microseconds),Packet or Segment size(Bytes),Generation Rate(Mbps),Latency(Microseconds),Jitter(Microseconds),Throughput(Mbps),
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,253,0,65020000.000000,87945505.259259,160.000000,0.064000,22925505.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,253,0,65020000.000000,87946082.259259,160.000000,0.064000,22926082.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,253,0,65020000.000000,87946659.259259,160.000000,0.064000,22926659.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,254,0,65040000.000000,88022806.259259,160.000000,0.064000,22982806.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,254,0,65040000.000000,88046458.259259,160.000000,0.064000,23006458.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,254,0,65040000.000000,88049919.259259,160.000000,0.064000,23009919.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,254,0,65040000.000000,88053958.259259,160.000000,0.064000,23013958.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,254,0,65040000.000000,88054534.259259,160.000000,0.064000,23014534.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,254,0,65040000.000000,88056265.259259,160.000000,0.064000,23016265.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,254,0,65040000.000000,88056842.259259,160.000000,0.064000,23016842.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,254,0,65040000.000000,88057419.259259,160.000000,0.064000,23017419.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,255,0,65060000.000000,88133566.259259,160.000000,0.064000,23073566.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,255,0,65060000.000000,88157218.259259,160.000000,0.064000,23097218.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,255,0,65060000.000000,88160679.259259,160.000000,0.064000,23100679.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,255,0,65060000.000000,88164718.259259,160.000000,0.064000,23104718.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,255,0,65060000.000000,88165294.259259,160.000000,0.064000,23105294.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,255,0,65060000.000000,88167025.259259,160.000000,0.064000,23107025.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,255,0,65060000.000000,88167602.259259,160.000000,0.064000,23107602.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,255,0,65060000.000000,88168179.259259,160.000000,0.064000,23108179.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,256,0,65080000.000000,88244326.259259,160.000000,0.064000,23164326.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,256,0,65080000.000000,88267978.259259,160.000000,0.064000,23187978.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,256,0,65080000.000000,88271439.259259,160.000000,0.064000,23191439.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,256,0,65080000.000000,88275478.259259,160.000000,0.064000,23195478.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,256,0,65080000.000000,88276054.259259,160.000000,0.064000,23196054.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,256,0,65080000.000000,88277785.259259,160.000000,0.064000,23197785.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,256,0,65080000.000000,88278362.259259,160.000000,0.064000,23198362.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,256,0,65080000.000000,88278939.259259,160.000000,0.064000,23198939.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,257,0,65100000.000000,88355086.259259,160.000000,0.064000,23255086.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,257,0,65100000.000000,88378738.259259,160.000000,0.064000,23278738.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,257,0,65100000.000000,88382199.259259,160.000000,0.064000,23282199.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,257,0,65100000.000000,88386238.259259,160.000000,0.064000,23286238.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,257,0,65100000.000000,88386814.259259,160.000000,0.064000,23286814.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,257,0,65100000.000000,88388545.259259,160.000000,0.064000,23288545.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,257,0,65100000.000000,88389122.259259,160.000000,0.064000,23289122.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,257,0,65100000.000000,88389699.259259,160.000000,0.064000,23289699.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,258,0,65120000.000000,88465846.259259,160.000000,0.064000,23345846.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,258,0,65120000.000000,88489498.259259,160.000000,0.064000,23369498.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,258,0,65120000.000000,88492959.259259,160.000000,0.064000,23372959.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,258,0,65120000.000000,88496998.259259,160.000000,0.064000,23376998.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,258,0,65120000.000000,88497574.259259,160.000000,0.064000,23377574.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,258,0,65120000.000000,88499305.259259,160.000000,0.064000,23379305.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,258,0,65120000.000000,88499882.259259,160.000000,0.064000,23379882.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,258,0,65120000.000000,88500459.259259,160.000000,0.064000,23380459.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,259,0,65140000.000000,88576606.259259,160.000000,0.064000,23436606.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,259,0,65140000.000000,88600258.259259,160.000000,0.064000,23460258.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,259,0,65140000.000000,88603719.259259,160.000000,0.064000,23463719.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,259,0,65140000.000000,88607758.259259,160.000000,0.064000,23467758.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,259,0,65140000.000000,88608334.259259,160.000000,0.064000,23468334.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,259,0,65140000.000000,88610065.259259,160.000000,0.064000,23470065.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,259,0,65140000.000000,88610642.259259,160.000000,0.064000,23470642.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,259,0,65140000.000000,88611219.259259,160.000000,0.064000,23471219.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,260,0,65160000.000000,88687366.259259,160.000000,0.064000,23527366.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,260,0,65160000.000000,88711018.259259,160.000000,0.064000,23551018.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,260,0,65160000.000000,88714479.259259,160.000000,0.064000,23554479.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,260,0,65160000.000000,88718518.259259,160.000000,0.064000,23558518.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,260,0,65160000.000000,88719094.259259,160.000000,0.064000,23559094.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,260,0,65160000.000000,88720825.259259,160.000000,0.064000,23560825.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,260,0,65160000.000000,88721402.259259,160.000000,0.064000,23561402.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,260,0,65160000.000000,88721979.259259,160.000000,0.064000,23561979.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,261,0,65180000.000000,88798126.259259,160.000000,0.064000,23618126.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,261,0,65180000.000000,88821778.259259,160.000000,0.064000,23641778.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,261,0,65180000.000000,88825239.259259,160.000000,0.064000,23645239.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,261,0,65180000.000000,88829278.259259,160.000000,0.064000,23649278.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,261,0,65180000.000000,88829854.259259,160.000000,0.064000,23649854.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,261,0,65180000.000000,88831585.259259,160.000000,0.064000,23651585.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,261,0,65180000.000000,88832162.259259,160.000000,0.064000,23652162.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,261,0,65180000.000000,88832739.259259,160.000000,0.064000,23652739.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,262,0,65200000.000000,88908886.259259,160.000000,0.064000,23708886.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,262,0,65200000.000000,88932538.259259,160.000000,0.064000,23732538.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,262,0,65200000.000000,88935999.259259,160.000000,0.064000,23735999.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,262,0,65200000.000000,88940038.259259,160.000000,0.064000,23740038.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,262,0,65200000.000000,88940614.259259,160.000000,0.064000,23740614.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,262,0,65200000.000000,88942345.259259,160.000000,0.064000,23742345.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,262,0,65200000.000000,88942922.259259,160.000000,0.064000,23742922.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,262,0,65200000.000000,88943499.259259,160.000000,0.064000,23743499.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,263,0,65220000.000000,89019646.259259,160.000000,0.064000,23799646.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,263,0,65220000.000000,89043298.259259,160.000000,0.064000,23823298.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,263,0,65220000.000000,89046759.259259,160.000000,0.064000,23826759.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,263,0,65220000.000000,89050798.259259,160.000000,0.064000,23830798.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,263,0,65220000.000000,89051374.259259,160.000000,0.064000,23831374.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,263,0,65220000.000000,89053105.259259,160.000000,0.064000,23833105.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,263,0,65220000.000000,89053682.259259,160.000000,0.064000,23833682.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,263,0,65220000.000000,89054259.259259,160.000000,0.064000,23834259.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,264,0,65240000.000000,89130406.259259,160.000000,0.064000,23890406.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,264,0,65240000.000000,89154058.259259,160.000000,0.064000,23914058.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,264,0,65240000.000000,89157519.259259,160.000000,0.064000,23917519.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,264,0,65240000.000000,89161558.259259,160.000000,0.064000,23921558.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,264,0,65240000.000000,89162134.259259,160.000000,0.064000,23922134.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,264,0,65240000.000000,89163865.259259,160.000000,0.064000,23923865.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,264,0,65240000.000000,89164442.259259,160.000000,0.064000,23924442.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,264,0,65240000.000000,89165019.259259,160.000000,0.064000,23925019.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,265,0,65260000.000000,89241166.259259,160.000000,0.064000,23981166.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,265,0,65260000.000000,89264818.259259,160.000000,0.064000,24004818.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,265,0,65260000.000000,89268279.259259,160.000000,0.064000,24008279.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,265,0,65260000.000000,89272318.259259,160.000000,0.064000,24012318.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,265,0,65260000.000000,89272894.259259,160.000000,0.064000,24012894.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,265,0,65260000.000000,89274625.259259,160.000000,0.064000,24014625.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,265,0,65260000.000000,89275202.259259,160.000000,0.064000,24015202.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,265,0,65260000.000000,89275779.259259,160.000000,0.064000,24015779.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,266,0,65280000.000000,89351926.259259,160.000000,0.064000,24071926.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,266,0,65280000.000000,89375578.259259,160.000000,0.064000,24095578.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,266,0,65280000.000000,89379039.259259,160.000000,0.064000,24099039.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,266,0,65280000.000000,89383078.259259,160.000000,0.064000,24103078.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,266,0,65280000.000000,89383654.259259,160.000000,0.064000,24103654.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,266,0,65280000.000000,89385385.259259,160.000000,0.064000,24105385.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,266,0,65280000.000000,89385962.259259,160.000000,0.064000,24105962.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,266,0,65280000.000000,89386539.259259,160.000000,0.064000,24106539.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,267,0,65300000.000000,89462686.259259,160.000000,0.064000,24162686.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,267,0,65300000.000000,89486338.259259,160.000000,0.064000,24186338.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,267,0,65300000.000000,89489799.259259,160.000000,0.064000,24189799.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,267,0,65300000.000000,89493838.259259,160.000000,0.064000,24193838.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,267,0,65300000.000000,89494414.259259,160.000000,0.064000,24194414.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,267,0,65300000.000000,89496145.259259,160.000000,0.064000,24196145.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,267,0,65300000.000000,89496722.259259,160.000000,0.064000,24196722.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,267,0,65300000.000000,89497299.259259,160.000000,0.064000,24197299.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,268,0,65320000.000000,89573446.259259,160.000000,0.064000,24253446.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,268,0,65320000.000000,89597098.259259,160.000000,0.064000,24277098.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,268,0,65320000.000000,89600559.259259,160.000000,0.064000,24280559.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,268,0,65320000.000000,89604598.259259,160.000000,0.064000,24284598.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,268,0,65320000.000000,89605174.259259,160.000000,0.064000,24285174.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,268,0,65320000.000000,89606905.259259,160.000000,0.064000,24286905.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,268,0,65320000.000000,89607482.259259,160.000000,0.064000,24287482.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,268,0,65320000.000000,89608059.259259,160.000000,0.064000,24288059.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,269,0,65340000.000000,89684206.259259,160.000000,0.064000,24344206.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,269,0,65340000.000000,89707858.259259,160.000000,0.064000,24367858.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,269,0,65340000.000000,89711319.259259,160.000000,0.064000,24371319.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,269,0,65340000.000000,89715358.259259,160.000000,0.064000,24375358.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,269,0,65340000.000000,89715934.259259,160.000000,0.064000,24375934.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,269,0,65340000.000000,89717665.259259,160.000000,0.064000,24377665.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,269,0,65340000.000000,89718242.259259,160.000000,0.064000,24378242.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,269,0,65340000.000000,89718819.259259,160.000000,0.064000,24378819.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,270,0,65360000.000000,89794966.259259,160.000000,0.064000,24434966.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,270,0,65360000.000000,89818618.259259,160.000000,0.064000,24458618.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,270,0,65360000.000000,89822079.259259,160.000000,0.064000,24462079.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,270,0,65360000.000000,89826118.259259,160.000000,0.064000,24466118.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,270,0,65360000.000000,89826694.259259,160.000000,0.064000,24466694.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,270,0,65360000.000000,89828425.259259,160.000000,0.064000,24468425.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,270,0,65360000.000000,89829002.259259,160.000000,0.064000,24469002.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,270,0,65360000.000000,89829579.259259,160.000000,0.064000,24469579.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,271,0,65380000.000000,89905726.259259,160.000000,0.064000,24525726.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,271,0,65380000.000000,89929378.259259,160.000000,0.064000,24549378.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,271,0,65380000.000000,89932839.259259,160.000000,0.064000,24552839.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,271,0,65380000.000000,89936878.259259,160.000000,0.064000,24556878.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,271,0,65380000.000000,89937454.259259,160.000000,0.064000,24557454.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,271,0,65380000.000000,89939185.259259,160.000000,0.064000,24559185.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,271,0,65380000.000000,89939762.259259,160.000000,0.064000,24559762.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,271,0,65380000.000000,89940339.259259,160.000000,0.064000,24560339.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,272,0,65400000.000000,90016486.259259,160.000000,0.064000,24616486.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,272,0,65400000.000000,90040138.259259,160.000000,0.064000,24640138.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,272,0,65400000.000000,90043599.259259,160.000000,0.064000,24643599.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,272,0,65400000.000000,90047638.259259,160.000000,0.064000,24647638.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,272,0,65400000.000000,90048214.259259,160.000000,0.064000,24648214.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,272,0,65400000.000000,90049945.259259,160.000000,0.064000,24649945.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,272,0,65400000.000000,90050522.259259,160.000000,0.064000,24650522.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,272,0,65400000.000000,90051099.259259,160.000000,0.064000,24651099.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,273,0,65420000.000000,90127246.259259,160.000000,0.064000,24707246.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,273,0,65420000.000000,90150898.259259,160.000000,0.064000,24730898.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,273,0,65420000.000000,90154359.259259,160.000000,0.064000,24734359.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,273,0,65420000.000000,90158398.259259,160.000000,0.064000,24738398.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,273,0,65420000.000000,90158974.259259,160.000000,0.064000,24738974.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,273,0,65420000.000000,90160705.259259,160.000000,0.064000,24740705.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,273,0,65420000.000000,90161282.259259,160.000000,0.064000,24741282.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,273,0,65420000.000000,90161859.259259,160.000000,0.064000,24741859.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,274,0,65440000.000000,90238006.259259,160.000000,0.064000,24798006.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,274,0,65440000.000000,90261658.259259,160.000000,0.064000,24821658.259259,90760.000000,-1,
